experiment,id,trial,replicate,choice,selection,colour
revlearning,78,33,3,0,B,r
revlearning,78,34,3,1,B,r
revlearning,78,35,3,1,B,r
revlearning,78,36,3,0,B,r
revlearning,78,37,3,1,B,r
revlearning,78,38,3,1,B,r
revlearning,78,39,3,1,B,r
revlearning,78,40,3,1,B,r
revlearning,78,41,3,1,B,r
revlearning,78,42,3,1,B,r
revlearning,78,43,3,1,B,r
revlearning,78,44,3,1,B,r
revlearning,78,45,3,1,B,r
revlearning,78,46,3,1,B,r
revlearning,78,47,3,1,B,r
revlearning,78,48,3,1,B,r
revlearning,78,49,3,1,B,r
revlearning,78,50,3,0,B,r
revlearning,78,51,3,1,B,r
revlearning,78,52,3,1,B,r
revlearning,78,53,3,0,B,r
revlearning,78,54,3,0,B,r
revlearning,78,55,3,0,B,r
revlearning,78,56,3,1,B,r
revlearning,78,57,3,1,B,r
revlearning,78,58,3,1,B,r
revlearning,78,59,3,1,B,r
revlearning,78,60,3,1,B,r
revlearning,78,61,3,1,B,r
revlearning,78,62,3,1,B,r
revlearning,78,63,3,1,B,r
revlearning,78,64,3,1,B,r
revlearning,78,65,3,1,B,r
revlearning,78,66,3,1,B,r
revlearning,79,1,2,0,B,y
revlearning,79,2,2,0,B,y
revlearning,79,3,2,1,B,y
revlearning,79,4,2,0,B,y
revlearning,79,5,2,1,B,y
revlearning,79,6,2,0,B,y
revlearning,79,7,2,1,B,y
revlearning,79,8,2,1,B,y
revlearning,79,9,2,1,B,y
revlearning,79,10,2,0,B,y
revlearning,79,11,2,1,B,y
revlearning,79,12,2,1,B,y
revlearning,79,13,2,1,B,y
revlearning,79,14,2,1,B,y
revlearning,79,15,2,1,B,y
revlearning,79,16,2,1,B,y
revlearning,79,17,2,1,B,y
revlearning,79,18,2,1,B,y
revlearning,79,19,2,1,B,y
revlearning,79,20,2,1,B,y
revlearning,79,21,2,1,B,y
revlearning,79,22,2,1,B,y
revlearning,79,23,2,1,B,y
revlearning,79,24,2,1,B,y
revlearning,79,25,2,1,B,y
revlearning,79,26,2,1,B,y
revlearning,79,27,2,1,B,y
revlearning,79,28,2,1,B,y
revlearning,79,29,2,1,B,y
revlearning,79,30,2,0,B,y
revlearning,79,31,2,1,B,y
revlearning,79,32,2,1,B,y
revlearning,79,33,2,1,B,y
revlearning,79,34,2,1,B,y
revlearning,79,35,2,0,B,y
revlearning,79,36,2,1,B,y
revlearning,79,37,2,1,B,y
revlearning,79,38,2,1,B,y
revlearning,79,39,2,1,B,y
revlearning,79,40,2,1,B,y
revlearning,79,41,2,1,B,y
revlearning,79,42,2,0,B,y
revlearning,79,43,2,1,B,y
revlearning,79,44,2,1,B,y
revlearning,79,45,2,1,B,y
revlearning,79,46,2,1,B,y
revlearning,79,47,2,1,B,y
revlearning,79,48,2,1,B,y
revlearning,79,49,2,1,B,y
revlearning,79,50,2,1,B,y
revlearning,79,51,2,1,B,y
revlearning,79,52,2,1,B,y
revlearning,79,53,2,1,B,y
revlearning,79,54,2,1,B,y
revlearning,79,55,2,0,B,y
revlearning,79,56,2,1,B,y
revlearning,79,57,2,1,B,y
revlearning,79,58,2,1,B,y
revlearning,79,59,2,1,B,y
revlearning,79,60,2,1,B,y
revlearning,79,61,2,0,B,y
revlearning,79,62,2,0,B,y
revlearning,79,63,2,1,B,y
revlearning,79,64,2,1,B,y
revlearning,79,65,2,1,B,y
revlearning,79,66,2,1,B,y
revlearning,80,1,3,0,B,r
revlearning,80,2,3,0,B,r
revlearning,80,3,3,0,B,r
revlearning,80,4,3,0,B,r
revlearning,80,5,3,0,B,r
revlearning,80,6,3,0,B,r
revlearning,80,7,3,0,B,r
revlearning,80,8,3,0,B,r
revlearning,80,9,3,1,B,r
revlearning,80,10,3,1,B,r
revlearning,80,11,3,0,B,r
revlearning,80,12,3,1,B,r
revlearning,80,13,3,0,B,r
revlearning,80,14,3,1,B,r
revlearning,80,15,3,1,B,r
revlearning,80,16,3,1,B,r
revlearning,80,17,3,1,B,r
revlearning,80,18,3,1,B,r
revlearning,80,19,3,1,B,r
revlearning,80,20,3,1,B,r
revlearning,80,21,3,0,B,r
revlearning,80,22,3,1,B,r
revlearning,80,23,3,1,B,r
revlearning,80,24,3,1,B,r
revlearning,80,25,3,1,B,r
revlearning,80,26,3,1,B,r
revlearning,80,27,3,0,B,r
revlearning,80,28,3,0,B,r
revlearning,80,29,3,1,B,r
revlearning,80,30,3,1,B,r
revlearning,80,31,3,1,B,r
revlearning,80,32,3,1,B,r
revlearning,80,33,3,1,B,r
revlearning,80,34,3,1,B,r
revlearning,80,35,3,0,B,r
revlearning,80,36,3,0,B,r
revlearning,80,37,3,1,B,r
revlearning,80,38,3,1,B,r
revlearning,80,39,3,1,B,r
revlearning,80,40,3,1,B,r
revlearning,80,41,3,0,B,r
revlearning,80,42,3,1,B,r
revlearning,80,43,3,1,B,r
revlearning,80,44,3,1,B,r
revlearning,80,45,3,1,B,r
revlearning,80,46,3,0,B,r
revlearning,80,47,3,1,B,r
revlearning,80,48,3,1,B,r
revlearning,80,49,3,1,B,r
revlearning,80,50,3,1,B,r
revlearning,80,51,3,1,B,r
revlearning,80,52,3,1,B,r
revlearning,80,53,3,1,B,r
revlearning,80,54,3,1,B,r
revlearning,80,55,3,1,B,r
revlearning,80,56,3,1,B,r
revlearning,80,57,3,1,B,r
revlearning,80,58,3,1,B,r
revlearning,80,59,3,1,B,r
revlearning,80,60,3,1,B,r
revlearning,80,61,3,1,B,r
revlearning,80,62,3,1,B,r
revlearning,80,63,3,1,B,r
revlearning,80,64,3,0,B,r
revlearning,80,65,3,1,B,r
revlearning,80,66,3,1,B,r
revlearning,81,1,1,0,A,r
revlearning,81,2,1,0,A,r
revlearning,81,3,1,0,A,r
revlearning,81,4,1,0,A,r
revlearning,81,5,1,0,A,r
revlearning,81,6,1,0,A,r
revlearning,81,7,1,0,A,r
revlearning,81,8,1,1,A,r
revlearning,81,9,1,1,A,r
revlearning,81,10,1,0,A,r
revlearning,81,11,1,1,A,r
revlearning,81,12,1,0,A,r
revlearning,81,13,1,0,A,r
revlearning,81,14,1,0,A,r
revlearning,81,15,1,0,A,r
revlearning,81,16,1,1,A,r
revlearning,81,17,1,1,A,r
revlearning,81,18,1,1,A,r
revlearning,81,19,1,1,A,r
revlearning,81,20,1,1,A,r
revlearning,81,21,1,1,A,r
revlearning,81,22,1,0,A,r
revlearning,81,23,1,1,A,r
revlearning,81,24,1,0,A,r
revlearning,81,25,1,0,A,r
revlearning,81,26,1,1,A,r
revlearning,81,27,1,0,A,r
revlearning,81,28,1,1,A,r
revlearning,81,29,1,1,A,r
revlearning,81,30,1,1,A,r
revlearning,81,31,1,1,A,r
revlearning,81,32,1,1,A,r
revlearning,81,33,1,1,A,r
revlearning,81,34,1,1,A,r
revlearning,81,35,1,1,A,r
revlearning,81,36,1,0,A,r
revlearning,81,37,1,0,A,r
revlearning,81,38,1,1,A,r
revlearning,81,39,1,1,A,r
revlearning,81,40,1,1,A,r
revlearning,81,41,1,1,A,r
revlearning,81,42,1,1,A,r
revlearning,81,43,1,1,A,r
revlearning,81,44,1,1,A,r
revlearning,81,45,1,1,A,r
revlearning,81,46,1,1,A,r
revlearning,81,47,1,1,A,r
revlearning,81,48,1,1,A,r
revlearning,81,49,1,0,A,r
revlearning,81,50,1,0,A,r
revlearning,81,51,1,1,A,r
revlearning,81,52,1,0,A,r
revlearning,81,53,1,1,A,r
revlearning,81,54,1,0,A,r
revlearning,81,55,1,0,A,r
revlearning,81,56,1,1,A,r
revlearning,81,57,1,1,A,r
revlearning,81,58,1,1,A,r
revlearning,81,59,1,1,A,r
revlearning,81,60,1,1,A,r
revlearning,81,61,1,0,A,r
revlearning,81,62,1,1,A,r
revlearning,81,63,1,1,A,r
revlearning,81,64,1,1,A,r
revlearning,81,65,1,1,A,r
revlearning,81,66,1,1,A,r
revlearning,83,1,3,0,B,r
revlearning,83,2,3,0,B,r
revlearning,83,3,3,0,B,r
revlearning,83,4,3,0,B,r
revlearning,83,5,3,0,B,r
revlearning,83,6,3,0,B,r
revlearning,83,7,3,1,B,r
revlearning,83,8,3,0,B,r
revlearning,83,9,3,1,B,r
revlearning,83,10,3,1,B,r
revlearning,83,11,3,0,B,r
revlearning,83,12,3,1,B,r
revlearning,83,13,3,1,B,r
revlearning,83,14,3,0,B,r
revlearning,83,15,3,1,B,r
revlearning,83,16,3,1,B,r
revlearning,83,17,3,1,B,r
revlearning,83,18,3,0,B,r
revlearning,83,19,3,1,B,r
revlearning,83,20,3,1,B,r
revlearning,83,21,3,1,B,r
revlearning,83,22,3,0,B,r
revlearning,83,23,3,1,B,r
revlearning,83,24,3,1,B,r
revlearning,83,25,3,1,B,r
revlearning,83,26,3,0,B,r
revlearning,83,27,3,1,B,r
revlearning,83,28,3,1,B,r
revlearning,83,29,3,1,B,r
revlearning,83,30,3,0,B,r
revlearning,83,31,3,1,B,r
revlearning,83,32,3,1,B,r
revlearning,83,33,3,1,B,r
revlearning,83,34,3,1,B,r
revlearning,83,35,3,1,B,r
revlearning,83,36,3,1,B,r
revlearning,83,37,3,0,B,r
revlearning,83,38,3,1,B,r
revlearning,83,39,3,1,B,r
revlearning,83,40,3,1,B,r
revlearning,83,41,3,1,B,r
revlearning,83,42,3,1,B,r
revlearning,83,43,3,1,B,r
revlearning,83,44,3,1,B,r
revlearning,83,45,3,1,B,r
revlearning,83,46,3,1,B,r
revlearning,83,47,3,1,B,r
revlearning,83,48,3,1,B,r
revlearning,83,49,3,1,B,r
revlearning,83,50,3,1,B,r
revlearning,83,51,3,0,B,r
revlearning,83,52,3,0,B,r
revlearning,83,53,3,1,B,r
revlearning,83,54,3,1,B,r
revlearning,83,55,3,1,B,r
revlearning,83,56,3,0,B,r
revlearning,83,57,3,0,B,r
revlearning,83,58,3,1,B,r
revlearning,83,59,3,1,B,r
revlearning,83,60,3,1,B,r
revlearning,83,61,3,0,B,r
revlearning,83,62,3,0,B,r
revlearning,83,63,3,1,B,r
revlearning,83,64,3,1,B,r
revlearning,83,65,3,0,B,r
revlearning,83,66,3,1,B,r
revlearning,85,1,3,0,A,y
revlearning,85,2,3,1,A,y
revlearning,85,3,3,0,A,y
revlearning,85,4,3,0,A,y
revlearning,85,5,3,0,A,y
revlearning,85,6,3,0,A,y
revlearning,85,7,3,1,A,y
revlearning,85,8,3,1,A,y
revlearning,85,9,3,1,A,y
revlearning,85,10,3,1,A,y
revlearning,85,11,3,1,A,y
revlearning,85,12,3,1,A,y
revlearning,85,13,3,1,A,y
revlearning,85,14,3,1,A,y
revlearning,85,15,3,1,A,y
revlearning,85,16,3,1,A,y
revlearning,85,17,3,1,A,y
revlearning,85,18,3,1,A,y
revlearning,85,19,3,1,A,y
revlearning,85,20,3,1,A,y
revlearning,85,21,3,1,A,y
revlearning,85,22,3,1,A,y
revlearning,85,23,3,1,A,y
revlearning,85,24,3,1,A,y
revlearning,85,25,3,1,A,y
revlearning,85,26,3,1,A,y
revlearning,85,27,3,1,A,y
revlearning,85,28,3,1,A,y
revlearning,85,29,3,1,A,y
revlearning,85,30,3,1,A,y
revlearning,85,31,3,1,A,y
revlearning,85,32,3,1,A,y
revlearning,85,33,3,1,A,y
revlearning,85,34,3,1,A,y
revlearning,85,35,3,1,A,y
revlearning,85,36,3,1,A,y
revlearning,85,37,3,1,A,y
revlearning,85,38,3,1,A,y
revlearning,85,39,3,1,A,y
revlearning,85,40,3,1,A,y
revlearning,85,41,3,1,A,y
revlearning,85,42,3,1,A,y
revlearning,85,43,3,0,A,y
revlearning,85,44,3,1,A,y
revlearning,85,45,3,1,A,y
revlearning,85,46,3,1,A,y
revlearning,85,47,3,1,A,y
revlearning,85,48,3,1,A,y
revlearning,85,49,3,1,A,y
revlearning,85,50,3,1,A,y
revlearning,85,51,3,1,A,y
revlearning,85,52,3,1,A,y
revlearning,85,53,3,1,A,y
revlearning,85,54,3,1,A,y
revlearning,85,55,3,1,A,y
revlearning,85,56,3,1,A,y
revlearning,85,57,3,1,A,y
revlearning,85,58,3,1,A,y
revlearning,85,59,3,1,A,y
revlearning,85,60,3,1,A,y
revlearning,85,61,3,1,A,y
revlearning,85,62,3,1,A,y
revlearning,85,63,3,1,A,y
revlearning,85,64,3,1,A,y
revlearning,85,65,3,1,A,y
revlearning,85,66,3,1,A,y
revlearning,86,1,1,0,A,y
revlearning,86,2,1,0,A,y
revlearning,86,3,1,0,A,y
revlearning,86,4,1,0,A,y
revlearning,86,5,1,0,A,y
revlearning,86,6,1,0,A,y
revlearning,86,7,1,0,A,y
revlearning,86,8,1,1,A,y
revlearning,86,9,1,0,A,y
revlearning,86,10,1,1,A,y
revlearning,86,11,1,0,A,y
revlearning,86,12,1,1,A,y
revlearning,86,13,1,0,A,y
revlearning,86,14,1,0,A,y
revlearning,86,15,1,1,A,y
revlearning,86,16,1,1,A,y
revlearning,86,17,1,1,A,y
revlearning,86,18,1,1,A,y
revlearning,86,19,1,1,A,y
revlearning,86,20,1,1,A,y
revlearning,86,21,1,1,A,y
revlearning,86,22,1,1,A,y
revlearning,86,23,1,1,A,y
revlearning,86,24,1,1,A,y
revlearning,86,25,1,0,A,y
revlearning,86,26,1,1,A,y
revlearning,86,27,1,1,A,y
revlearning,86,28,1,1,A,y
revlearning,86,29,1,1,A,y
revlearning,86,30,1,1,A,y
revlearning,86,31,1,1,A,y
revlearning,86,32,1,1,A,y
revlearning,86,33,1,1,A,y
revlearning,86,34,1,1,A,y
revlearning,86,35,1,1,A,y
revlearning,86,36,1,1,A,y
revlearning,86,37,1,1,A,y
revlearning,86,38,1,1,A,y
revlearning,86,39,1,1,A,y
revlearning,86,40,1,1,A,y
revlearning,86,41,1,1,A,y
revlearning,86,42,1,1,A,y
revlearning,86,43,1,1,A,y
revlearning,86,44,1,1,A,y
revlearning,86,45,1,1,A,y
revlearning,86,46,1,1,A,y
revlearning,86,47,1,1,A,y
revlearning,86,48,1,1,A,y
revlearning,86,49,1,1,A,y
revlearning,86,50,1,1,A,y
revlearning,86,51,1,1,A,y
revlearning,86,52,1,1,A,y
revlearning,86,53,1,1,A,y
revlearning,86,54,1,1,A,y
revlearning,86,55,1,1,A,y
revlearning,86,56,1,1,A,y
revlearning,86,57,1,1,A,y
revlearning,86,58,1,1,A,y
revlearning,86,59,1,1,A,y
revlearning,86,60,1,1,A,y
revlearning,86,61,1,1,A,y
revlearning,86,62,1,1,A,y
revlearning,86,63,1,1,A,y
revlearning,86,64,1,1,A,y
revlearning,86,65,1,1,A,y
revlearning,86,66,1,1,A,y
revlearning,87,1,3,0,A,r
revlearning,87,2,3,1,A,r
revlearning,87,3,3,0,A,r
revlearning,87,4,3,1,A,r
revlearning,87,5,3,1,A,r
revlearning,87,6,3,1,A,r
revlearning,87,7,3,0,A,r
revlearning,87,8,3,1,A,r
revlearning,87,9,3,1,A,r
revlearning,87,10,3,1,A,r
revlearning,87,11,3,1,A,r
revlearning,87,12,3,1,A,r
revlearning,87,13,3,1,A,r
revlearning,87,14,3,0,A,r
revlearning,87,15,3,1,A,r
revlearning,87,16,3,1,A,r
revlearning,87,17,3,1,A,r
revlearning,87,18,3,1,A,r
revlearning,87,19,3,1,A,r
revlearning,87,20,3,1,A,r
revlearning,87,21,3,1,A,r
revlearning,87,22,3,1,A,r
revlearning,87,23,3,1,A,r
revlearning,87,24,3,1,A,r
revlearning,87,25,3,1,A,r
revlearning,87,26,3,1,A,r
revlearning,87,27,3,1,A,r
revlearning,87,28,3,1,A,r
revlearning,87,29,3,1,A,r
revlearning,87,30,3,1,A,r
revlearning,87,31,3,1,A,r
revlearning,87,32,3,1,A,r
revlearning,87,33,3,1,A,r
revlearning,87,34,3,1,A,r
revlearning,87,35,3,1,A,r
revlearning,87,36,3,1,A,r
revlearning,87,37,3,1,A,r
revlearning,87,38,3,1,A,r
revlearning,87,39,3,1,A,r
revlearning,87,40,3,1,A,r
revlearning,87,41,3,1,A,r
revlearning,87,42,3,1,A,r
revlearning,87,43,3,1,A,r
revlearning,87,44,3,1,A,r
revlearning,87,45,3,1,A,r
revlearning,87,46,3,1,A,r
revlearning,87,47,3,1,A,r
revlearning,87,48,3,1,A,r
revlearning,87,49,3,1,A,r
revlearning,87,50,3,1,A,r
revlearning,87,51,3,1,A,r
revlearning,87,52,3,1,A,r
revlearning,87,53,3,1,A,r
revlearning,87,54,3,1,A,r
revlearning,87,55,3,1,A,r
revlearning,87,56,3,1,A,r
revlearning,87,57,3,1,A,r
revlearning,87,58,3,1,A,r
revlearning,87,59,3,1,A,r
revlearning,87,60,3,1,A,r
revlearning,87,61,3,1,A,r
revlearning,87,62,3,1,A,r
revlearning,87,63,3,1,A,r
revlearning,87,64,3,1,A,r
revlearning,87,65,3,0,A,r
revlearning,87,66,3,1,A,r
revlearning,88,1,3,0,A,r
revlearning,88,2,3,0,A,r
revlearning,88,3,3,0,A,r
revlearning,88,4,3,1,A,r
revlearning,88,5,3,0,A,r
revlearning,88,6,3,0,A,r
revlearning,88,7,3,0,A,r
revlearning,88,8,3,0,A,r
revlearning,88,9,3,1,A,r
revlearning,88,10,3,1,A,r
revlearning,88,11,3,1,A,r
revlearning,88,12,3,1,A,r
revlearning,88,13,3,1,A,r
revlearning,88,14,3,1,A,r
revlearning,88,15,3,1,A,r
revlearning,88,16,3,1,A,r
revlearning,88,17,3,1,A,r
revlearning,88,18,3,1,A,r
revlearning,88,19,3,1,A,r
revlearning,88,20,3,1,A,r
revlearning,88,21,3,0,A,r
revlearning,88,22,3,1,A,r
revlearning,88,23,3,0,A,r
revlearning,88,24,3,0,A,r
revlearning,88,25,3,1,A,r
revlearning,88,26,3,1,A,r
revlearning,88,27,3,1,A,r
revlearning,88,28,3,0,A,r
revlearning,88,29,3,1,A,r
revlearning,88,30,3,1,A,r
revlearning,88,31,3,1,A,r
revlearning,88,32,3,1,A,r
revlearning,88,33,3,1,A,r
revlearning,88,34,3,1,A,r
revlearning,88,35,3,1,A,r
revlearning,88,36,3,1,A,r
revlearning,88,37,3,1,A,r
revlearning,88,38,3,1,A,r
revlearning,88,39,3,1,A,r
revlearning,88,40,3,0,A,r
revlearning,88,41,3,1,A,r
revlearning,88,42,3,0,A,r
revlearning,88,43,3,1,A,r
revlearning,88,44,3,1,A,r
revlearning,88,45,3,1,A,r
revlearning,88,46,3,1,A,r
revlearning,88,47,3,1,A,r
revlearning,88,48,3,1,A,r
revlearning,88,49,3,1,A,r
revlearning,88,50,3,1,A,r
revlearning,88,51,3,1,A,r
revlearning,88,52,3,1,A,r
revlearning,88,53,3,1,A,r
revlearning,88,54,3,1,A,r
revlearning,88,55,3,1,A,r
revlearning,88,56,3,1,A,r
revlearning,88,57,3,1,A,r
revlearning,88,58,3,1,A,r
revlearning,88,59,3,1,A,r
revlearning,88,60,3,1,A,r
revlearning,88,61,3,1,A,r
revlearning,88,62,3,1,A,r
revlearning,88,63,3,1,A,r
revlearning,88,64,3,1,A,r
revlearning,88,65,3,1,A,r
revlearning,88,66,3,1,A,r
revlearning,89,1,2,0,B,r
revlearning,89,2,2,0,B,r
revlearning,89,3,2,0,B,r
revlearning,89,4,2,0,B,r
revlearning,89,5,2,1,B,r
revlearning,89,6,2,1,B,r
revlearning,89,7,2,1,B,r
revlearning,89,8,2,1,B,r
revlearning,89,9,2,1,B,r
revlearning,89,10,2,1,B,r
revlearning,89,11,2,1,B,r
revlearning,89,12,2,0,B,r
revlearning,89,13,2,0,B,r
revlearning,89,14,2,0,B,r
revlearning,89,15,2,1,B,r
revlearning,89,16,2,1,B,r
revlearning,89,17,2,1,B,r
revlearning,89,18,2,1,B,r
revlearning,89,19,2,1,B,r
revlearning,89,20,2,1,B,r
revlearning,89,21,2,1,B,r
revlearning,89,22,2,1,B,r
revlearning,89,23,2,1,B,r
revlearning,89,24,2,1,B,r
revlearning,89,25,2,1,B,r
revlearning,89,26,2,1,B,r
revlearning,89,27,2,1,B,r
revlearning,89,28,2,1,B,r
revlearning,89,29,2,1,B,r
revlearning,89,30,2,1,B,r
revlearning,89,31,2,1,B,r
revlearning,89,32,2,1,B,r
revlearning,89,33,2,1,B,r
revlearning,89,34,2,1,B,r
revlearning,89,35,2,1,B,r
revlearning,89,36,2,0,B,r
revlearning,89,37,2,1,B,r
revlearning,89,38,2,1,B,r
revlearning,89,39,2,1,B,r
revlearning,89,40,2,1,B,r
revlearning,89,41,2,1,B,r
revlearning,89,42,2,1,B,r
revlearning,89,43,2,1,B,r
revlearning,89,44,2,1,B,r
revlearning,89,45,2,1,B,r
revlearning,89,46,2,1,B,r
revlearning,89,47,2,1,B,r
revlearning,89,48,2,1,B,r
revlearning,89,49,2,1,B,r
revlearning,89,50,2,1,B,r
revlearning,89,51,2,1,B,r
revlearning,89,52,2,1,B,r
revlearning,89,53,2,1,B,r
revlearning,89,54,2,1,B,r
revlearning,89,55,2,0,B,r
revlearning,89,56,2,1,B,r
revlearning,89,57,2,0,B,r
revlearning,89,58,2,1,B,r
revlearning,89,59,2,1,B,r
revlearning,89,60,2,1,B,r
revlearning,89,61,2,1,B,r
revlearning,89,62,2,1,B,r
revlearning,89,63,2,1,B,r
revlearning,89,64,2,1,B,r
revlearning,89,65,2,1,B,r
revlearning,89,66,2,1,B,r
revlearning,90,1,2,0,A,y
revlearning,90,2,2,0,A,y
revlearning,90,3,2,0,A,y
revlearning,90,4,2,1,A,y
revlearning,90,5,2,1,A,y
revlearning,90,6,2,1,A,y
revlearning,90,7,2,1,A,y
revlearning,90,8,2,0,A,y
revlearning,90,9,2,1,A,y
revlearning,90,10,2,1,A,y
revlearning,90,11,2,1,A,y
revlearning,90,12,2,1,A,y
revlearning,90,13,2,1,A,y
revlearning,90,14,2,1,A,y
revlearning,90,15,2,1,A,y
revlearning,90,16,2,1,A,y
revlearning,90,17,2,1,A,y
revlearning,90,18,2,1,A,y
revlearning,90,19,2,1,A,y
revlearning,90,20,2,1,A,y
revlearning,90,21,2,0,A,y
revlearning,90,22,2,1,A,y
revlearning,90,23,2,1,A,y
revlearning,90,24,2,1,A,y
revlearning,90,25,2,0,A,y
revlearning,90,26,2,1,A,y
revlearning,90,27,2,1,A,y
revlearning,90,28,2,1,A,y
revlearning,90,29,2,1,A,y
revlearning,90,30,2,1,A,y
revlearning,90,31,2,1,A,y
revlearning,90,32,2,0,A,y
revlearning,90,33,2,1,A,y
revlearning,90,34,2,1,A,y
revlearning,90,35,2,1,A,y
revlearning,90,36,2,1,A,y
revlearning,90,37,2,1,A,y
revlearning,90,38,2,1,A,y
revlearning,90,39,2,1,A,y
revlearning,90,40,2,1,A,y
revlearning,90,41,2,1,A,y
revlearning,90,42,2,1,A,y
revlearning,90,43,2,0,A,y
revlearning,90,44,2,1,A,y
revlearning,90,45,2,1,A,y
revlearning,90,46,2,1,A,y
revlearning,90,47,2,1,A,y
revlearning,90,48,2,1,A,y
revlearning,90,49,2,0,A,y
revlearning,90,50,2,1,A,y
revlearning,90,51,2,1,A,y
revlearning,90,52,2,1,A,y
revlearning,90,53,2,1,A,y
revlearning,90,54,2,1,A,y
revlearning,90,55,2,0,A,y
revlearning,90,56,2,1,A,y
revlearning,90,57,2,1,A,y
revlearning,90,58,2,1,A,y
revlearning,90,59,2,1,A,y
revlearning,90,60,2,1,A,y
revlearning,90,61,2,1,A,y
revlearning,90,62,2,1,A,y
revlearning,90,63,2,1,A,y
revlearning,90,64,2,1,A,y
revlearning,90,65,2,1,A,y
revlearning,90,66,2,1,A,y
revlearning,91,1,1,0,A,y
revlearning,91,2,1,0,A,y
revlearning,91,3,1,1,A,y
revlearning,91,4,1,1,A,y
revlearning,91,5,1,1,A,y
revlearning,91,6,1,1,A,y
revlearning,91,7,1,1,A,y
revlearning,91,8,1,1,A,y
revlearning,91,9,1,1,A,y
revlearning,91,10,1,1,A,y
revlearning,91,11,1,1,A,y
revlearning,91,12,1,1,A,y
revlearning,91,13,1,1,A,y
revlearning,91,14,1,1,A,y
revlearning,91,15,1,0,A,y
revlearning,91,16,1,1,A,y
revlearning,91,17,1,1,A,y
revlearning,91,18,1,1,A,y
revlearning,91,19,1,1,A,y
revlearning,91,20,1,1,A,y
revlearning,91,21,1,1,A,y
revlearning,91,22,1,1,A,y
revlearning,91,23,1,1,A,y
revlearning,91,24,1,1,A,y
revlearning,91,25,1,1,A,y
revlearning,91,26,1,1,A,y
revlearning,91,27,1,1,A,y
revlearning,91,28,1,1,A,y
revlearning,91,29,1,1,A,y
revlearning,91,30,1,1,A,y
revlearning,91,31,1,1,A,y
revlearning,91,32,1,1,A,y
revlearning,91,33,1,1,A,y
revlearning,91,34,1,1,A,y
revlearning,91,35,1,1,A,y
revlearning,91,36,1,1,A,y
revlearning,91,37,1,1,A,y
revlearning,91,38,1,1,A,y
revlearning,91,39,1,1,A,y
revlearning,91,40,1,1,A,y
revlearning,91,41,1,0,A,y
revlearning,91,42,1,1,A,y
revlearning,91,43,1,1,A,y
revlearning,91,44,1,1,A,y
revlearning,91,45,1,1,A,y
revlearning,91,46,1,1,A,y
revlearning,91,47,1,1,A,y
revlearning,91,48,1,1,A,y
revlearning,91,49,1,1,A,y
revlearning,91,50,1,1,A,y
revlearning,91,51,1,1,A,y
revlearning,91,52,1,1,A,y
revlearning,91,53,1,1,A,y
revlearning,91,54,1,1,A,y
revlearning,91,55,1,1,A,y
revlearning,91,56,1,1,A,y
revlearning,91,57,1,1,A,y
revlearning,91,58,1,1,A,y
revlearning,91,59,1,1,A,y
revlearning,91,60,1,1,A,y
revlearning,91,61,1,1,A,y
revlearning,91,62,1,1,A,y
revlearning,91,63,1,1,A,y
revlearning,91,64,1,1,A,y
revlearning,91,65,1,1,A,y
revlearning,91,66,1,1,A,y
revlearning,92,1,1,0,B,r
revlearning,92,2,1,0,B,r
revlearning,92,3,1,0,B,r
revlearning,92,4,1,0,B,r
revlearning,92,5,1,0,B,r
revlearning,92,6,1,0,B,r
revlearning,92,7,1,0,B,r
revlearning,92,8,1,0,B,r
revlearning,92,9,1,0,B,r
revlearning,92,10,1,1,B,r
revlearning,92,11,1,1,B,r
revlearning,92,12,1,1,B,r
revlearning,92,13,1,1,B,r
revlearning,92,14,1,1,B,r
revlearning,92,15,1,0,B,r
revlearning,92,16,1,1,B,r
revlearning,92,17,1,1,B,r
revlearning,92,18,1,1,B,r
revlearning,92,19,1,1,B,r
revlearning,92,20,1,1,B,r
revlearning,92,21,1,1,B,r
revlearning,92,22,1,1,B,r
revlearning,92,23,1,1,B,r
revlearning,92,24,1,1,B,r
revlearning,92,25,1,1,B,r
revlearning,92,26,1,0,B,r
revlearning,92,27,1,1,B,r
revlearning,92,28,1,1,B,r
revlearning,92,29,1,1,B,r
revlearning,92,30,1,0,B,r
revlearning,92,31,1,1,B,r
revlearning,92,32,1,0,B,r
revlearning,92,33,1,1,B,r
revlearning,92,34,1,1,B,r
revlearning,92,35,1,1,B,r
revlearning,92,36,1,0,B,r
revlearning,92,37,1,1,B,r
revlearning,92,38,1,1,B,r
revlearning,92,39,1,1,B,r
revlearning,92,40,1,1,B,r
revlearning,92,41,1,0,B,r
revlearning,92,42,1,1,B,r
revlearning,92,43,1,0,B,r
revlearning,92,44,1,1,B,r
revlearning,92,45,1,0,B,r
revlearning,92,46,1,1,B,r
revlearning,92,47,1,1,B,r
revlearning,92,48,1,1,B,r
revlearning,92,49,1,1,B,r
revlearning,92,50,1,1,B,r
revlearning,92,51,1,1,B,r
revlearning,92,52,1,1,B,r
revlearning,92,53,1,1,B,r
revlearning,92,54,1,1,B,r
revlearning,92,55,1,0,B,r
revlearning,92,56,1,1,B,r
revlearning,92,57,1,1,B,r
revlearning,92,58,1,0,B,r
revlearning,92,59,1,1,B,r
revlearning,92,60,1,1,B,r
revlearning,92,61,1,1,B,r
revlearning,92,62,1,0,B,r
